target_name,target_context,connection_name,connection_context,relationship_type,evidence_note,source_url
Novak Djokovic,Serbian tennis player with 24 Grand Slam singles titles,Jelena Djokovic,Philanthropist and Novak Djokovic Foundation director,spouse,Married 2014,https://en.wikipedia.org/wiki/Novak_Djokovic
Rafael Nadal,Retired Spanish tennis player with 22 Grand Slam titles,Carlos Moya,Retired Spanish tennis player and coach,colleague,Coached him from 2016 until his 2024 retirement,https://en.wikipedia.org/wiki/Carlos_Moy%C3%A0
Rafael Nadal,Retired Spanish tennis player with 22 Grand Slam titles,Roger Federer,Retired Swiss tennis player with 20 Grand Slam titles,colleague,Career-long rivals; doubles partners at the 2017 and 2022 Laver Cups,https://en.wikipedia.org/wiki/Roger_Federer
Rafael Nadal,Retired Spanish tennis player with 22 Grand Slam titles,Toni Nadal,Tennis coach,mentor,Uncle; coached him from childhood until 2017,https://en.wikipedia.org/wiki/Toni_Nadal
Rafael Nadal,Retired Spanish tennis player with 22 Grand Slam titles,Maria Francisca Perello,Director of the Rafa Nadal Foundation,spouse,Married 2019,https://en.wikipedia.org/wiki/Rafael_Nadal
Roger Federer,Retired Swiss tennis player with 20 Grand Slam titles,Tony Godsick,Sports agent and Team8 cofounder,agent,Career-long agent; cofounded Team8 with him in 2013,https://en.wikipedia.org/wiki/Roger_Federer
Roger Federer,Retired Swiss tennis player with 20 Grand Slam titles,Rafael Nadal,Retired Spanish tennis player with 22 Grand Slam titles,colleague,Career-long rivals; doubles partners at the 2017 and 2022 Laver Cups,https://en.wikipedia.org/wiki/Roger_Federer
Roger Federer,Retired Swiss tennis player with 20 Grand Slam titles,Severin Luthi,Swiss tennis coach and Davis Cup captain,colleague,Longtime coach and Swiss Davis Cup captain,https://en.wikipedia.org/wiki/Severin_L%C3%BCthi
Roger Federer,Retired Swiss tennis player with 20 Grand Slam titles,Mirka Federer,Retired Swiss tennis player,spouse,Married 2009; met at the 2000 Sydney Olympics,https://en.wikipedia.org/wiki/Mirka_Federer
Carlos Alcaraz,Spanish tennis player and former world No. 1,Jannik Sinner,Italian tennis player and former world No. 1,colleague,Defining rivalry of the 2020s; met in multiple Grand Slam finals,https://en.wikipedia.org/wiki/Jannik_Sinner
Carlos Alcaraz,Spanish tennis player and former world No. 1,Juan Carlos Ferrero,Retired Spanish tennis player and coach,mentor,Has coached him since 2018,https://en.wikipedia.org/wiki/Juan_Carlos_Ferrero
Jannik Sinner,Italian tennis player and former world No. 1,Carlos Alcaraz,Spanish tennis player and former world No. 1,colleague,Defining rivalry of the 2020s; met in multiple Grand Slam finals,https://en.wikipedia.org/wiki/Jannik_Sinner
Jannik Sinner,Italian tennis player and former world No. 1,Darren Cahill,Australian tennis coach,colleague,Part of his coaching team since 2022,https://en.wikipedia.org/wiki/Darren_Cahill
Jannik Sinner,Italian tennis player and former world No. 1,Simone Vagnozzi,Italian tennis coach,colleague,Head coach since 2022,https://en.wikipedia.org/wiki/Simone_Vagnozzi
Serena Williams,Retired American tennis player with 23 Grand Slam singles titles,Patrick Mouratoglou,French tennis coach,colleague,Coached her 2012-2022,https://en.wikipedia.org/wiki/Patrick_Mouratoglou
Serena Williams,Retired American tennis player with 23 Grand Slam singles titles,Oracene Price,Tennis coach,family,Mother and coach,https://en.wikipedia.org/wiki/Oracene_Price
Serena Williams,Retired American tennis player with 23 Grand Slam singles titles,Richard Williams,Tennis coach,family,Father and first coach,https://en.wikipedia.org/wiki/Richard_Williams_(tennis_coach)
Serena Williams,Retired American tennis player with 23 Grand Slam singles titles,Venus Williams,American tennis player and seven-time Grand Slam singles champion,family,Older sister; 14 Grand Slam doubles titles together,https://en.wikipedia.org/wiki/Venus_Williams
Serena Williams,Retired American tennis player with 23 Grand Slam singles titles,Alexis Ohanian,Reddit cofounder and venture capitalist,spouse,Married 2017,https://en.wikipedia.org/wiki/Alexis_Ohanian
Venus Williams,American tennis player and seven-time Grand Slam singles champion,Coco Gauff,American tennis player and Grand Slam champion,colleague,First-round opponents at Wimbledon 2019 in Gauff's main-draw debut,https://en.wikipedia.org/wiki/Venus_Williams
Venus Williams,American tennis player and seven-time Grand Slam singles champion,Oracene Price,Tennis coach,family,Mother and coach,https://en.wikipedia.org/wiki/Oracene_Price
Venus Williams,American tennis player and seven-time Grand Slam singles champion,Richard Williams,Tennis coach,family,Father and first coach,https://en.wikipedia.org/wiki/Richard_Williams_(tennis_coach)
Venus Williams,American tennis player and seven-time Grand Slam singles champion,Serena Williams,Retired American tennis player with 23 Grand Slam singles titles,family,Older sister; 14 Grand Slam doubles titles together,https://en.wikipedia.org/wiki/Venus_Williams
Naomi Osaka,Japanese tennis player and four-time Grand Slam champion,Patrick Mouratoglou,French tennis coach,colleague,Coached her 2022-2024,https://en.wikipedia.org/wiki/Patrick_Mouratoglou
Naomi Osaka,Japanese tennis player and four-time Grand Slam champion,Mari Osaka,Retired Japanese tennis player and artist,family,Older sister; former professional player,https://en.wikipedia.org/wiki/Mari_Osaka
Naomi Osaka,Japanese tennis player and four-time Grand Slam champion,Cordae,American rapper,partner,In a relationship from 2019; daughter born 2023,https://en.wikipedia.org/wiki/Cordae
Iga Swiatek,Polish tennis player and former world No. 1,Tomasz Wiktorowski,Polish tennis coach,colleague,Coached her 2021-2024; four Grand Slam titles together,https://en.wikipedia.org/wiki/Tomasz_Wiktorowski
Iga Swiatek,Polish tennis player and former world No. 1,Tomasz Swiatek,Former Olympic rower,family,Father; rowed for Poland at the 1988 Olympics,https://en.wikipedia.org/wiki/Iga_%C5%9Awi%C4%85tek
Coco Gauff,American tennis player and Grand Slam champion,Venus Williams,American tennis player and seven-time Grand Slam singles champion,colleague,First-round opponents at Wimbledon 2019 in Gauff's main-draw debut,https://en.wikipedia.org/wiki/Venus_Williams
Coco Gauff,American tennis player and Grand Slam champion,Corey Gauff,Tennis coach and former college basketball player,family,Father and longtime coach,https://en.wikipedia.org/wiki/Coco_Gauff
Andy Murray,Retired British tennis player and two-time Wimbledon champion,Ivan Lendl,Retired Czech-American tennis player and coach,colleague,Coached him to all three of his Grand Slam titles,https://en.wikipedia.org/wiki/Ivan_Lendl
Andy Murray,Retired British tennis player and two-time Wimbledon champion,Novak Djokovic,Serbian tennis player with 24 Grand Slam singles titles,colleague,Career-long rivals from junior tennis; Murray coached him in 2025,https://en.wikipedia.org/wiki/Andy_Murray
Andy Murray,Retired British tennis player and two-time Wimbledon champion,Jamie Murray,British doubles player and former world No. 1,family,Older brother; Grand Slam doubles champion,https://en.wikipedia.org/wiki/Jamie_Murray
Andy Murray,Retired British tennis player and two-time Wimbledon champion,Judy Murray,Tennis coach and former Fed Cup captain,family,Mother and first coach,https://en.wikipedia.org/wiki/Judy_Murray
Andy Murray,Retired British tennis player and two-time Wimbledon champion,Kim Sears,Artist,spouse,Married 2015,https://en.wikipedia.org/wiki/Andy_Murray
Tiger Woods,Professional golfer with 15 major championships,Mark Steinberg,Sports agent at Excel Sports Management,agent,His agent since 1998,https://en.wikipedia.org/wiki/Tiger_Woods
Tiger Woods,Professional golfer with 15 major championships,Rory McIlroy,Northern Irish golfer and career Grand Slam winner,cofounder,Cofounded TMRW Sports and the TGL league in 2022,https://en.wikipedia.org/wiki/Rory_McIlroy
Tiger Woods,Professional golfer with 15 major championships,Steve Williams,New Zealand golf caddie,colleague,His caddie 1999-2011 across 13 major wins,https://en.wikipedia.org/wiki/Steve_Williams_(caddie)
Tiger Woods,Professional golfer with 15 major championships,Lindsey Vonn,American alpine skier and Olympic medalist,ex-partner,In a relationship 2013-2015,https://en.wikipedia.org/wiki/Lindsey_Vonn
Tiger Woods,Professional golfer with 15 major championships,Elin Nordegren,Former model,ex-spouse,Married 2004-2010; two children,https://en.wikipedia.org/wiki/Elin_Nordegren
Rory McIlroy,Northern Irish golfer and career Grand Slam winner,Tiger Woods,Professional golfer with 15 major championships,cofounder,Cofounded TMRW Sports and the TGL league in 2022,https://en.wikipedia.org/wiki/Rory_McIlroy
Rory McIlroy,Northern Irish golfer and career Grand Slam winner,Harry Diamond,Golf caddie,colleague,Childhood friend; his caddie since 2017,https://en.wikipedia.org/wiki/Rory_McIlroy
Rory McIlroy,Northern Irish golfer and career Grand Slam winner,Erica Stoll,Former PGA of America championship manager,spouse,Married 2017,https://en.wikipedia.org/wiki/Rory_McIlroy
Scottie Scheffler,American golfer and former world No. 1,Ted Scott,Golf caddie,colleague,His caddie since 2021,https://en.wikipedia.org/wiki/Ted_Scott_(caddie)
Scottie Scheffler,American golfer and former world No. 1,Randy Smith,American golf instructor,mentor,Coached him from age seven at Royal Oaks in Dallas,https://en.wikipedia.org/wiki/Scottie_Scheffler
Scottie Scheffler,American golfer and former world No. 1,Meredith Scudder,Former college athlete,spouse,Married 2020; high school sweethearts,https://en.wikipedia.org/wiki/Scottie_Scheffler
Phil Mickelson,American golfer with six major championships,Jim Mackay,Golf caddie and broadcaster,colleague,His caddie 1992-2017 across five major wins,https://en.wikipedia.org/wiki/Jim_Mackay_(caddie)
Phil Mickelson,American golfer with six major championships,Amy Mickelson,Former NBA cheerleader and philanthropist,spouse,Married 1996,https://en.wikipedia.org/wiki/Phil_Mickelson
Nelly Korda,American LPGA golfer and Olympic gold medalist,Jessica Korda,American LPGA golfer,family,Older sister; six-time LPGA Tour winner,https://en.wikipedia.org/wiki/Jessica_Korda
Nelly Korda,American LPGA golfer and Olympic gold medalist,Petr Korda,Retired Czech tennis player,family,Father; won the 1998 Australian Open,https://en.wikipedia.org/wiki/Petr_Korda
Nelly Korda,American LPGA golfer and Olympic gold medalist,Sebastian Korda,American tennis player,family,Younger brother; ATP Tour player,https://en.wikipedia.org/wiki/Sebastian_Korda
Lewis Hamilton,Ferrari Formula One driver and seven-time world champion,Charles Leclerc,Ferrari Formula One driver,colleague,Ferrari teammates from 2025,https://en.wikipedia.org/wiki/Lewis_Hamilton
Lewis Hamilton,Ferrari Formula One driver and seven-time world champion,Nico Rosberg,Retired German Formula One driver and 2016 world champion,colleague,Karting teammates as juniors and Mercedes teammates 2013-2016,https://en.wikipedia.org/wiki/Nico_Rosberg
Lewis Hamilton,Ferrari Formula One driver and seven-time world champion,Toto Wolff,Mercedes Formula One team principal,colleague,Team principal during his Mercedes years 2013-2024,https://en.wikipedia.org/wiki/Toto_Wolff
Lewis Hamilton,Ferrari Formula One driver and seven-time world champion,Anthony Hamilton,Businessman and former driver manager,family,Father; managed his early career,https://en.wikipedia.org/wiki/Lewis_Hamilton
Lewis Hamilton,Ferrari Formula One driver and seven-time world champion,Ron Dennis,British businessman and former McLaren principal,mentor,Signed him to the McLaren driver programme in 1998,https://en.wikipedia.org/wiki/Ron_Dennis
Max Verstappen,Red Bull Formula One driver and multiple world champion,Christian Horner,British motorsport executive,colleague,Red Bull team principal through his 2021-2024 title years,https://en.wikipedia.org/wiki/Christian_Horner
Max Verstappen,Red Bull Formula One driver and multiple world champion,Jos Verstappen,Retired Dutch Formula One driver,family,Father; raced in Formula One in the 1990s and 2000s,https://en.wikipedia.org/wiki/Jos_Verstappen
Max Verstappen,Red Bull Formula One driver and multiple world champion,Sophie Kumpen,Retired Belgian karting driver,family,Mother; competitive karting driver,https://en.wikipedia.org/wiki/Sophie_Kumpen
Max Verstappen,Red Bull Formula One driver and multiple world champion,Helmut Marko,Red Bull motorsport adviser,mentor,Brought him into the Red Bull junior programme in 2014,https://en.wikipedia.org/wiki/Helmut_Marko
Max Verstappen,Red Bull Formula One driver and multiple world champion,Kelly Piquet,Brazilian-Dutch model and writer,partner,Partners since 2020; daughter born 2025,https://en.wikipedia.org/wiki/Kelly_Piquet
Charles Leclerc,Ferrari Formula One driver,Carlos Sainz Jr.,Spanish Formula One driver,colleague,Ferrari teammates 2021-2024,https://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
Charles Leclerc,Ferrari Formula One driver,Lewis Hamilton,Ferrari Formula One driver and seven-time world champion,colleague,Ferrari teammates from 2025,https://en.wikipedia.org/wiki/Lewis_Hamilton
Charles Leclerc,Ferrari Formula One driver,Arthur Leclerc,Monegasque racing driver,family,Younger brother; racing driver,https://en.wikipedia.org/wiki/Arthur_Leclerc
Charles Leclerc,Ferrari Formula One driver,Nicolas Todt,French motorsport manager,manager,His manager since 2011,https://en.wikipedia.org/wiki/Nicolas_Todt
Patrick Mahomes,NFL quarterback for the Kansas City Chiefs,Andy Reid,Kansas City Chiefs head coach,colleague,Coached by Reid since 2017,https://en.wikipedia.org/wiki/Andy_Reid
Patrick Mahomes,NFL quarterback for the Kansas City Chiefs,Travis Kelce,NFL tight end for the Kansas City Chiefs,colleague,Chiefs teammates since 2017; three Super Bowl wins,https://en.wikipedia.org/wiki/Travis_Kelce
Patrick Mahomes,NFL quarterback for the Kansas City Chiefs,Pat Mahomes,Retired MLB pitcher,family,Father; pitched 11 MLB seasons,https://en.wikipedia.org/wiki/Pat_Mahomes
Patrick Mahomes,NFL quarterback for the Kansas City Chiefs,Brittany Mahomes,Kansas City Current co-owner,spouse,Married 2022; high school sweethearts,https://en.wikipedia.org/wiki/Patrick_Mahomes
Travis Kelce,NFL tight end for the Kansas City Chiefs,Andy Reid,Kansas City Chiefs head coach,colleague,Coached by Reid since 2013,https://en.wikipedia.org/wiki/Andy_Reid
Travis Kelce,NFL tight end for the Kansas City Chiefs,Patrick Mahomes,NFL quarterback for the Kansas City Chiefs,colleague,Chiefs teammates since 2017; three Super Bowl wins,https://en.wikipedia.org/wiki/Travis_Kelce
Travis Kelce,NFL tight end for the Kansas City Chiefs,Jason Kelce,Retired NFL center and broadcaster,family,Older brother; co-hosts the New Heights podcast with him,https://en.wikipedia.org/wiki/Jason_Kelce
Travis Kelce,NFL tight end for the Kansas City Chiefs,Taylor Swift,American singer-songwriter,partner,In a relationship since 2023; engaged 2025,https://en.wikipedia.org/wiki/Taylor_Swift
Jason Kelce,Retired NFL center and broadcaster,Jalen Hurts,NFL quarterback for the Philadelphia Eagles,colleague,Philadelphia Eagles teammates 2020-2023,https://en.wikipedia.org/wiki/Jalen_Hurts
Jason Kelce,Retired NFL center and broadcaster,Travis Kelce,NFL tight end for the Kansas City Chiefs,family,Older brother; co-hosts the New Heights podcast with him,https://en.wikipedia.org/wiki/Jason_Kelce
Jason Kelce,Retired NFL center and broadcaster,Kylie Kelce,Podcast host and philanthropist,spouse,Married 2018,https://en.wikipedia.org/wiki/Kylie_Kelce
Tom Brady,"Retired NFL quarterback, broadcaster and Raiders minority owner",Bill Belichick,Football head coach,colleague,New England Patriots head coach 2000-2019; six Super Bowl wins together,https://en.wikipedia.org/wiki/Bill_Belichick
Tom Brady,"Retired NFL quarterback, broadcaster and Raiders minority owner",Julian Edelman,Retired NFL wide receiver,colleague,Patriots teammates 2009-2020,https://en.wikipedia.org/wiki/Julian_Edelman
Tom Brady,"Retired NFL quarterback, broadcaster and Raiders minority owner",Rob Gronkowski,Retired NFL tight end,colleague,Patriots teammates 2010-2018 and Buccaneers teammates 2020-2021,https://en.wikipedia.org/wiki/Rob_Gronkowski
Tom Brady,"Retired NFL quarterback, broadcaster and Raiders minority owner",Robert Kraft,New England Patriots owner,colleague,Owner of the Patriots throughout his 2000-2019 tenure,https://en.wikipedia.org/wiki/Robert_Kraft
Tom Brady,"Retired NFL quarterback, broadcaster and Raiders minority owner",Gisele Bundchen,Brazilian model and businesswoman,ex-spouse,Married 2009-2022; two children,https://en.wikipedia.org/wiki/Gisele_B%C3%BCndchen
Aaron Rodgers,NFL quarterback and four-time MVP,Davante Adams,NFL wide receiver,colleague,Green Bay Packers teammates 2014-2021,https://en.wikipedia.org/wiki/Davante_Adams
Aaron Rodgers,NFL quarterback and four-time MVP,Mike McCarthy,NFL head coach,colleague,Packers head coach 2006-2018; Super Bowl XLV win together,https://en.wikipedia.org/wiki/Mike_McCarthy_(American_football)
Aaron Rodgers,NFL quarterback and four-time MVP,Brett Favre,Retired NFL quarterback,predecessor,Succeeded him as Packers starting quarterback in 2008,https://en.wikipedia.org/wiki/Brett_Favre
Peyton Manning,Retired NFL quarterback and Omaha Productions founder,Marvin Harrison,Retired NFL wide receiver,colleague,Indianapolis Colts teammates 1998-2008; record touchdown connection,https://en.wikipedia.org/wiki/Marvin_Harrison
Peyton Manning,Retired NFL quarterback and Omaha Productions founder,Tony Dungy,Retired NFL head coach and broadcaster,colleague,Colts head coach 2002-2008; Super Bowl XLI win together,https://en.wikipedia.org/wiki/Tony_Dungy
Peyton Manning,Retired NFL quarterback and Omaha Productions founder,Archie Manning,Retired NFL quarterback,family,Father; played 13 NFL seasons,https://en.wikipedia.org/wiki/Archie_Manning
Peyton Manning,Retired NFL quarterback and Omaha Productions founder,Eli Manning,Retired NFL quarterback and two-time Super Bowl MVP,family,Younger brother; both Super Bowl MVPs,https://en.wikipedia.org/wiki/Eli_Manning
Eli Manning,Retired NFL quarterback and two-time Super Bowl MVP,Tom Coughlin,Retired NFL head coach,colleague,New York Giants head coach 2004-2015; two Super Bowl wins together,https://en.wikipedia.org/wiki/Tom_Coughlin
Eli Manning,Retired NFL quarterback and two-time Super Bowl MVP,Peyton Manning,Retired NFL quarterback and Omaha Productions founder,family,Younger brother; both Super Bowl MVPs,https://en.wikipedia.org/wiki/Eli_Manning
Russell Wilson,NFL quarterback and Super Bowl champion,Pete Carroll,NFL head coach,colleague,Seattle Seahawks head coach 2012-2021; Super Bowl XLVIII win together,https://en.wikipedia.org/wiki/Pete_Carroll
Russell Wilson,NFL quarterback and Super Bowl champion,Ciara,American singer and businesswoman,spouse,Married 2016,https://en.wikipedia.org/wiki/Ciara
J.J. Watt,Retired NFL defensive end and broadcaster,Derek Watt,Retired NFL fullback,family,Younger brother,https://en.wikipedia.org/wiki/Derek_Watt
J.J. Watt,Retired NFL defensive end and broadcaster,T.J. Watt,NFL linebacker for the Pittsburgh Steelers,family,Younger brother; NFL Defensive Player of the Year,https://en.wikipedia.org/wiki/T._J._Watt
J.J. Watt,Retired NFL defensive end and broadcaster,Kealia Watt,Retired NWSL forward,spouse,Married 2020,https://en.wikipedia.org/wiki/Kealia_Watt
Saquon Barkley,NFL running back for the Philadelphia Eagles,Jalen Hurts,NFL quarterback for the Philadelphia Eagles,colleague,Eagles teammates from 2024; Super Bowl LIX win,https://en.wikipedia.org/wiki/Jalen_Hurts
Saquon Barkley,NFL running back for the Philadelphia Eagles,James Franklin,American football head coach,mentor,Recruited and coached him at Penn State,https://en.wikipedia.org/wiki/James_Franklin_(American_football)
Josh Allen,NFL quarterback for the Buffalo Bills,Sean McDermott,Buffalo Bills head coach,colleague,Coached by McDermott since 2018,https://en.wikipedia.org/wiki/Sean_McDermott
Josh Allen,NFL quarterback for the Buffalo Bills,Stefon Diggs,NFL wide receiver,colleague,Buffalo Bills teammates 2020-2023,https://en.wikipedia.org/wiki/Stefon_Diggs
Josh Allen,NFL quarterback for the Buffalo Bills,Hailee Steinfeld,American actress and singer,spouse,Married 2025,https://en.wikipedia.org/wiki/Hailee_Steinfeld
Shohei Ohtani,MLB two-way player for the Los Angeles Dodgers,Mike Trout,MLB outfielder for the Los Angeles Angels,colleague,Los Angeles Angels teammates 2018-2023,https://en.wikipedia.org/wiki/Mike_Trout
Shohei Ohtani,MLB two-way player for the Los Angeles Dodgers,Mookie Betts,MLB infielder for the Los Angeles Dodgers,colleague,Los Angeles Dodgers teammates since 2024; 2024 World Series win,https://en.wikipedia.org/wiki/Mookie_Betts
Shohei Ohtani,MLB two-way player for the Los Angeles Dodgers,Mamiko Tanaka,Former professional basketball player,spouse,Married 2024,https://en.wikipedia.org/wiki/Shohei_Ohtani
Aaron Judge,MLB outfielder and New York Yankees captain,Giancarlo Stanton,MLB designated hitter for the New York Yankees,colleague,Yankees teammates since 2018,https://en.wikipedia.org/wiki/Giancarlo_Stanton
Aaron Judge,MLB outfielder and New York Yankees captain,Samantha Bracksieck,Businesswoman,spouse,Married 2021; high school classmates,https://en.wikipedia.org/wiki/Aaron_Judge
Mookie Betts,MLB infielder for the Los Angeles Dodgers,Freddie Freeman,MLB first baseman for the Los Angeles Dodgers,colleague,Dodgers teammates since 2022; 2024 World Series win,https://en.wikipedia.org/wiki/Freddie_Freeman
Mookie Betts,MLB infielder for the Los Angeles Dodgers,Shohei Ohtani,MLB two-way player for the Los Angeles Dodgers,colleague,Los Angeles Dodgers teammates since 2024; 2024 World Series win,https://en.wikipedia.org/wiki/Mookie_Betts
Derek Jeter,Retired MLB shortstop and former Miami Marlins CEO,Alex Rodriguez,Retired MLB infielder and A-Rod Corp founder,colleague,Yankees teammates 2004-2016; 2009 World Series win,https://en.wikipedia.org/wiki/Alex_Rodriguez
Derek Jeter,Retired MLB shortstop and former Miami Marlins CEO,Joe Torre,Retired MLB manager and executive,colleague,Yankees manager 1996-2007; four championships together,https://en.wikipedia.org/wiki/Joe_Torre
Derek Jeter,Retired MLB shortstop and former Miami Marlins CEO,Mariano Rivera,Retired MLB pitcher,colleague,New York Yankees teammates 1995-2013; five championships,https://en.wikipedia.org/wiki/Mariano_Rivera
Derek Jeter,Retired MLB shortstop and former Miami Marlins CEO,Hannah Jeter,Model and former television host,spouse,Married 2016,https://en.wikipedia.org/wiki/Hannah_Jeter
Alex Rodriguez,Retired MLB infielder and A-Rod Corp founder,Marc Lore,Entrepreneur and Minnesota Timberwolves co-owner,cofounder,Partnered with Lore on the 2021 agreement to buy the Minnesota Timberwolves,https://en.wikipedia.org/wiki/Marc_Lore
Alex Rodriguez,Retired MLB infielder and A-Rod Corp founder,Derek Jeter,Retired MLB shortstop and former Miami Marlins CEO,colleague,Yankees teammates 2004-2016; 2009 World Series win,https://en.wikipedia.org/wiki/Alex_Rodriguez
Alex Rodriguez,Retired MLB infielder and A-Rod Corp founder,Jennifer Lopez,American singer and actress,ex-partner,In a relationship 2017-2021; engaged 2019,https://en.wikipedia.org/wiki/Jennifer_Lopez
Sidney Crosby,NHL center and Pittsburgh Penguins captain,Evgeni Malkin,NHL center for the Pittsburgh Penguins,colleague,Penguins teammates since 2006; three Stanley Cups,https://en.wikipedia.org/wiki/Evgeni_Malkin
Sidney Crosby,NHL center and Pittsburgh Penguins captain,Kris Letang,NHL defenceman for the Pittsburgh Penguins,colleague,Penguins teammates since 2006; three Stanley Cups,https://en.wikipedia.org/wiki/Kris_Letang
Sidney Crosby,NHL center and Pittsburgh Penguins captain,Mario Lemieux,Retired NHL center and former Penguins owner,mentor,Billeted with the Lemieux family as a rookie in 2005; Penguins owner,https://en.wikipedia.org/wiki/Mario_Lemieux
Alex Ovechkin,NHL winger and Washington Capitals captain,Nicklas Backstrom,Retired NHL center,colleague,Washington Capitals teammates 2007-2024; 2018 Stanley Cup,https://en.wikipedia.org/wiki/Nicklas_B%C3%A4ckstr%C3%B6m
Alex Ovechkin,NHL winger and Washington Capitals captain,Nastasia Shubskaya,Russian model,spouse,Married 2016,https://en.wikipedia.org/wiki/Alexander_Ovechkin
Connor McDavid,NHL center and Edmonton Oilers captain,Leon Draisaitl,NHL center for the Edmonton Oilers,colleague,Edmonton Oilers teammates since 2015,https://en.wikipedia.org/wiki/Leon_Draisaitl
Connor McDavid,NHL center and Edmonton Oilers captain,Lauren Kyle,Interior designer and entrepreneur,spouse,Married 2024,https://en.wikipedia.org/wiki/Connor_McDavid
Wayne Gretzky,Retired NHL center and hockey executive,Mark Messier,Retired NHL center,colleague,Edmonton Oilers teammates 1979-1988; four Stanley Cups,https://en.wikipedia.org/wiki/Mark_Messier
Wayne Gretzky,Retired NHL center and hockey executive,Dustin Johnson,American professional golfer,family,Son-in-law; married Paulina Gretzky in 2022,https://en.wikipedia.org/wiki/Dustin_Johnson
Wayne Gretzky,Retired NHL center and hockey executive,Paulina Gretzky,Model and media personality,family,Daughter; adult public figure,https://en.wikipedia.org/wiki/Paulina_Gretzky
Wayne Gretzky,Retired NHL center and hockey executive,Janet Jones,American actress,spouse,Married 1988,https://en.wikipedia.org/wiki/Janet_Jones
Khabib Nurmagomedov,Retired UFC lightweight champion and coach,Javier Mendez,American MMA coach and AKA founder,mentor,Head coach at American Kickboxing Academy throughout his UFC career,https://en.wikipedia.org/wiki/Javier_Mendez
Khabib Nurmagomedov,Retired UFC lightweight champion and coach,Islam Makhachev,Russian mixed martial artist and UFC champion,protege,Longtime training partner; now coaches him,https://en.wikipedia.org/wiki/Islam_Makhachev
Canelo Alvarez,Mexican professional boxer and multiple-division champion,Eddy Reynoso,Mexican boxing trainer,mentor,Trainer since his amateur years,https://en.wikipedia.org/wiki/Eddy_Reynoso
Canelo Alvarez,Mexican professional boxer and multiple-division champion,Fernanda Gomez,Mexican model,spouse,Married 2021,https://en.wikipedia.org/wiki/Canelo_%C3%81lvarez
Tyson Fury,British heavyweight boxer and former world champion,SugarHill Steward,American boxing trainer,colleague,"Trainer from 2020, including the Deontay Wilder rematches",https://en.wikipedia.org/wiki/SugarHill_Steward
Tyson Fury,British heavyweight boxer and former world champion,Tommy Fury,British boxer and television personality,family,Younger half-brother; professional boxer,https://en.wikipedia.org/wiki/Tommy_Fury
Tyson Fury,British heavyweight boxer and former world champion,Paris Fury,British author and television personality,spouse,Married 2008,https://en.wikipedia.org/wiki/Paris_Fury
Usain Bolt,Retired Jamaican sprinter and eight-time Olympic champion,Yohan Blake,Jamaican sprinter,colleague,Jamaica relay teammates; Olympic gold medals in 2012 and 2016,https://en.wikipedia.org/wiki/Yohan_Blake
Usain Bolt,Retired Jamaican sprinter and eight-time Olympic champion,Glen Mills,Jamaican athletics coach,mentor,Coached him from 2004 through his 2017 retirement,https://en.wikipedia.org/wiki/Glen_Mills
Usain Bolt,Retired Jamaican sprinter and eight-time Olympic champion,Kasi Bennett,Jamaican businesswoman,partner,Long-term partner; children together,https://en.wikipedia.org/wiki/Usain_Bolt
Simone Biles,American artistic gymnast and Olympic champion,Jordan Chiles,American artistic gymnast,colleague,US Olympic team teammates in 2021 and 2024,https://en.wikipedia.org/wiki/Jordan_Chiles
Simone Biles,American artistic gymnast and Olympic champion,Cecile Landi,French-American gymnastics coach,mentor,Coached her 2017-2024 with Laurent Landi,https://en.wikipedia.org/wiki/C%C3%A9cile_Landi
Simone Biles,American artistic gymnast and Olympic champion,Jonathan Owens,NFL safety,spouse,Married 2023,https://en.wikipedia.org/wiki/Jonathan_Owens
Katie Ledecky,American swimmer and multiple Olympic champion,Greg Meehan,American swimming coach,colleague,Coached her at Stanford 2016-2021,https://en.wikipedia.org/wiki/Greg_Meehan
Katie Ledecky,American swimmer and multiple Olympic champion,Bruce Gemmell,American swimming coach,mentor,Coached her 2013-2016 at Nation's Capital Swim Club,https://en.wikipedia.org/wiki/Katie_Ledecky
Michael Phelps,Retired American swimmer with 23 Olympic gold medals,Ryan Lochte,Retired American swimmer,colleague,US teammates and rivals across four Olympic Games,https://en.wikipedia.org/wiki/Ryan_Lochte
Michael Phelps,Retired American swimmer with 23 Olympic gold medals,Bob Bowman,American swimming coach,mentor,Career-long coach from his youth club years through 2016,https://en.wikipedia.org/wiki/Bob_Bowman
Michael Phelps,Retired American swimmer with 23 Olympic gold medals,Nicole Johnson,Former Miss California USA,spouse,Married 2016,https://en.wikipedia.org/wiki/Michael_Phelps
Noah Lyles,American sprinter and Olympic 100m champion,Josephus Lyles,American sprinter,family,Younger brother; professional sprinter,https://en.wikipedia.org/wiki/Noah_Lyles
Noah Lyles,American sprinter and Olympic 100m champion,Junelle Bromfield,Jamaican sprinter,partner,In a relationship since 2022,https://en.wikipedia.org/wiki/Junelle_Bromfield
Sydney McLaughlin-Levrone,American hurdler and world record holder,Bobby Kersee,American athletics coach,mentor,Coached by Kersee since 2020,https://en.wikipedia.org/wiki/Bob_Kersee
Sydney McLaughlin-Levrone,American hurdler and world record holder,Andre Levrone Jr.,Former NFL wide receiver,spouse,Married 2022,https://en.wikipedia.org/wiki/Sydney_McLaughlin-Levrone
